freq,unit,airpol,src_crf,geo\TIME_PERIOD	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 	2024 
A,THS_T,GHG,CRF3F1,EE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F1,EL	23.88 	23.35 	23.47 	23.08 	20.18 	18.23 	18.24 	18.46 	15.35 	14.39 	14.25 	13.5 	13.77 	14.91 	15.47 
A,THS_T,GHG,CRF3F1,ES	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F1,EU27_2020	727.62 	733.09 	1212.28 	735.05 	698.82 	807.31 	719.45 	542.02 	483.22 	564.13 	839.85 	585.94 	788.58 	701.44 	781.53 
A,THS_T,GHG,CRF3F1,FI	1.97 	2.32 	2.27 	3.06 	2.79 	2.6 	2.49 	2.61 	1.92 	2.82 	2.4 	: m	: m	: m	: m
A,THS_T,GHG,CRF3F1,FR	35.01 	33.28 	32.66 	26.76 	25.8 	25.22 	18.33 	19 	13.46 	11.96 	7.47 	6.68 	6.57 	6.96 	7.05 
A,THS_T,GHG,CRF3F1,HR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F1,HU	0.07 	0.26 	0.35 	0.32 	0.29 	0.28 	0.34 	0.37 	0.4 	0.33 	0.35 	0.28 	0.3 	0.25 	0.25 
A,THS_T,GHG,CRF3F1,IE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F1,IS	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F1,IT	16.12 	14.83 	16.09 	15.39 	15.07 	15.66 	16.8 	14.84 	14.77 	14.36 	14.42 	15.05 	13.93 	14.57 	12.99 
A,THS_T,GHG,CRF3F1,LT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F1,LU	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F1,LV	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F1,MT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F1,NL	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F1,NO	4.38 	3.31 	3.51 	3.11 	3.98 	4.38 	4.28 	4.22 	2.4 	4.2 	4.25 	3.65 	4.29 	2.56 	3.84 
A,THS_T,GHG,CRF3F1,PL	10.32 	9.96 	10.11 	10.41 	11.58 	10.34 	10.71 	11.64 	9.59 	10.55 	12.56 	11.91 	12.11 	12.08 	11.64 
A,THS_T,GHG,CRF3F1,PT	10.11 	10.99 	11.06 	10.88 	10.27 	9.78 	9.19 	9.47 	8.89 	8.91 	7.77 	9.52 	8.75 	9.21 	9.01 
A,THS_T,GHG,CRF3F1,RO	607.83 	615.06 	1094.08 	617.77 	584.35 	698.8 	616.73 	436.82 	389.46 	468.68 	755.06 	495.42 	704.1 	613.58 	695.99 
A,THS_T,GHG,CRF3F1,SE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F1,SI	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F1,SK	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F1,TR	233.48 	248.23 	238.31 	256.06 	229.33 	185.44 	175.32 	175.93 	173.39 	175.63 	182.71 	169.09 	182.5 	189.57 	189.26 
A,THS_T,GHG,CRF3F2,AT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F2,BE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F2,BG	0.05 	0.06 	0.02 	0.03 	0.02 	0.39 	0.18 	0.19 	0.07 	0.08 	0.07 	0.05 	0.09 	0.06 	0.02 
A,THS_T,GHG,CRF3F2,CH	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F2,CY	0.02 	0.02 	0.02 	0.02 	0.02 	0.02 	0.02 	0.02 	0.01 	0.01 	0.01 	0.01 	0.01 	0.01 	0.01 
A,THS_T,GHG,CRF3F2,CZ	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F2,DE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F2,DK	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F2,EE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F2,EL	0.29 	0.25 	0.29 	0.25 	0.17 	0.21 	0.2 	0.19 	0.2 	0.17 	0.16 	0.17 	0.14 	0.12 	0.11 
A,THS_T,GHG,CRF3F2,ES	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F2,EU27_2020	0.4 	0.37 	0.39 	0.35 	0.27 	0.72 	0.48 	0.48 	0.34 	0.33 	0.34 	0.34 	0.36 	0.31 	0.3 
A,THS_T,GHG,CRF3F2,FI	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F2,FR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F2,HR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F2,HU	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F2,IE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F2,IS	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F2,IT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F2,LT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F2,LU	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F2,LV	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F2,MT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F2,NL	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F2,NO	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F2,PL	0.05 	0.04 	0.06 	0.05 	0.06 	0.09 	0.08 	0.08 	0.06 	0.06 	0.09 	0.09 	0.12 	0.12 	0.15 
A,THS_T,GHG,CRF3F2,PT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F2,RO	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F2,SI	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F2,SK	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F2,TR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F3,AT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F3,BE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F3,BG	0.08 	0.08 	0.05 	0.06 	0.04 	0.06 	0.04 	0.08 	0.09 	0.07 	0.06 	0.07 	0.06 	0.04 	0.04 
A,THS_T,GHG,CRF3F3,CH	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F3,CY	0.02 	0.03 	0.02 	0.03 	0.03 	0.03 	0.03 	0.03 	0.03 	0.02 	0.02 	0.02 	0.02 	0.02 	0.02 
A,THS_T,GHG,CRF3F3,CZ	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F3,DE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F3,DK	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F3,EE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F3,EL	1.95 	1.65 	1.67 	1.8 	2.79 	1.09 	0.98 	0.95 	0.81 	0.79 	0.8 	0.55 	0.52 	0.5 	0.47 
A,THS_T,GHG,CRF3F3,ES	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F3,EU27_2020	5.4 	5.73 	5.62 	5.51 	7.02 	4.87 	5.56 	5.87 	4.75 	4.25 	4.43 	3.94 	3.46 	3.37 	3.52 
A,THS_T,GHG,CRF3F3,FI	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F3,FR	0.93 	1.23 	1.22 	1.49 	1.9 	1.85 	1.9 	2.13 	1.63 	1.44 	1.2 	1.22 	1.1 	1.17 	1.26 
A,THS_T,GHG,CRF3F3,HR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F3,HU	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F3,IE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F3,IS	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F3,IT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F3,LT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F3,LU	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F3,LV	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F3,MT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F3,NL	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F3,NO	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F3,PL	2.4 	2.75 	2.65 	2.14 	2.26 	1.85 	2.6 	2.69 	2.19 	1.94 	2.35 	2.08 	1.77 	1.64 	1.74 
A,THS_T,GHG,CRF3F3,PT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F3,RO	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F3,SI	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F3,SK	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F3,TR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,AT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,BE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,BG	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,CH	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,CY	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,CZ	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,DE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,DK	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,EE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,EL	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,ES	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,EU27_2020	2.06 	1.82 	1.95 	1.77 	1.94 	1.92 	1.86 	1.87 	1.84 	1.95 	1.94 	1.86 	1.97 	1.9 	1.47 
A,THS_T,GHG,CRF3F4,FI	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,FR	2.06 	1.82 	1.95 	1.77 	1.94 	1.92 	1.86 	1.87 	1.84 	1.95 	1.94 	1.86 	1.97 	1.9 	1.47 
A,THS_T,GHG,CRF3F4,HR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,HU	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,IE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,IS	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,IT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,LT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,LU	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,LV	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,MT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,NL	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,NO	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,PL	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,PT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,RO	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,SE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,SI	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,SK	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F4,TR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F5,AT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F5,BE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F5,BG	7.71 	6.48 	6.11 	8.74 	8.84 	7.64 	8.33 	9.29 	8.69 	8.51 	7.6 	8.66 	9.08 	7.73 	7.09 
A,THS_T,GHG,CRF3F5,CH	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F5,CY	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F5,CZ	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F5,DE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F5,DK	1.41 	1.4 	1.62 	1.77 	1.72 	1.5 	1.49 	1.69 	2.04 	2.26 	2.25 	2.36 	2.6 	2.23 	1.65 
A,THS_T,GHG,CRF3F5,EE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F5,EL	4.53 	4.53 	4.52 	4.3 	4.16 	4.55 	4.85 	6 	6.55 	6.92 	6.49 	7.32 	7.7 	7.81 	7.74 
A,THS_T,GHG,CRF3F5,ES	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	1.16 	: m	0.55 	5.44 
A,THS_T,GHG,CRF3F5,EU27_2020	56.05 	53.23 	53.75 	57.11 	58.54 	53.22 	53.23 	51.81 	54.55 	51.64 	53.25 	59.92 	61.45 	59.92 	59.57 
A,THS_T,GHG,CRF3F5,FI	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F5,FR	22.87 	21.25 	20.24 	17.81 	17.58 	15.61 	13.72 	14.05 	11.06 	11.61 	9.99 	11.25 	10.64 	10.83 	11.22 
A,THS_T,GHG,CRF3F5,HR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F5,HU	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F5,IE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F5,IS	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F5,IT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F5,LT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F5,LU	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F5,LV	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F5,MT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F5,NL	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F5,NO	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F5,PL	19.53 	19.57 	21.27 	24.5 	26.25 	23.92 	24.84 	20.77 	26.21 	22.34 	26.92 	29.16 	31.44 	30.77 	26.43 
A,THS_T,GHG,CRF3F5,PT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F5,RO	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F5,SI	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F5,SK	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3F5,TR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3G,AT	68.61 	77.15 	80.84 	75.34 	75.14 	83.43 	83.8 	86.03 	96.5 	99.4 	98.94 	99.11 	99.2 	95.29 	92 
A,THS_T,GHG,CRF3G,BE	139.7 	138.37 	137.05 	136.7 	136.36 	136.01 	135.17 	134.34 	133.5 	132.66 	131.83 	130.99 	130.16 	129.32 	128.49 
A,THS_T,GHG,CRF3G,BG	23.44 	23.66 	24.02 	24.76 	24.68 	24.84 	24.81 	24.81 	24.77 	24.74 	24.83 	24.87 	24.63 	24.73 	24.76 
A,THS_T,GHG,CRF3G,CH	32.81 	32.85 	32.83 	32.84 	32.81 	32.86 	32.84 	32.84 	32.84 	32.7 	32.74 	32.79 	32.82 	32.78 	32.79 
A,THS_T,GHG,CRF3G,CY	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3G,CZ	64.53 	84.01 	121.35 	142.27 	157.8 	171.2 	175.04 	165.61 	163.37 	192.8 	164.87 	146.29 	153.77 	120.75 	132.49 
A,THS_T,GHG,CRF3G,DE	1549 	1593.26 	1692.08 	1824.53 	1917.26 	1905.79 	1881.77 	1937.63 	2047.44 	2038.84 	2009.78 	1982.61 	1994.62 	1938.68 	1906.5 
A,THS_T,GHG,CRF3G,DK	152.8 	161.6 	188.44 	243.88 	237.72 	165.56 	211.76 	214.4 	239.92 	181.4 	249.6 	261.91 	245.64 	183.16 	175.24 
A,THS_T,GHG,CRF3G,EE	9.37 	3.93 	6.98 	6.11 	8.64 	9.04 	14 	16.3 	19.27 	15.46 	15.73 	28.48 	36.04 	27.49 	26.48 
A,THS_T,GHG,CRF3G,EL	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3G,ES	53.85 	52.75 	45.15 	41.53 	37.91 	39.04 	40.14 	41.24 	25.77 	32.2 	30.37 	30.51 	26.44 	27.28 	39.48 
A,THS_T,GHG,CRF3G,EU27_2020	4292.22 	4307.56 	4377.18 	5005.02 	4959.41 	4680.57 	5032.92 	4629.89 	4980.92 	4784.12 	5345.84 	5510.09 	5524.75 	5167.6 	5206.08 
A,THS_T,GHG,CRF3G,FI	277.41 	199.54 	201.61 	314.29 	243.72 	164.61 	255.96 	186.8 	201.03 	188.18 	201.3 	200.21 	214.85 	174.66 	166.73 
A,THS_T,GHG,CRF3G,FR	802.45 	885.61 	971.09 	904.79 	908.64 	862.72 	789.05 	644.88 	731.54 	665.57 	810.83 	780.62 	806.7 	885.08 	900.89 
A,THS_T,GHG,CRF3G,HR	21.46 	21.32 	14.38 	14.23 	19.99 	12.09 	11.2 	10.92 	4.62 	2.07 	6.89 	18.7 	5.87 	6.38 	14.43 
A,THS_T,GHG,CRF3G,HU	14.35 	17.59 	17.59 	17.66 	18.97 	17.91 	13.15 	11.06 	9.62 	8.26 	5.46 	3.94 	3.37 	3.64 	1.22 
A,THS_T,GHG,CRF3G,IE	427.93 	360.68 	229.4 	515.69 	391.07 	401.15 	433.6 	332.75 	461.06 	343.9 	399.48 	597.41 	623.98 	457.8 	453.53 
A,THS_T,GHG,CRF3G,IS	1.86 	1.93 	1.79 	1.89 	1.61 	1.35 	1.25 	1.59 	1.73 	2.29 	3.6 	3.54 	2.89 	4.91 	2.51 
A,THS_T,GHG,CRF3G,IT	18.31 	25.42 	15.88 	14.12 	11.97 	13.5 	11.95 	17.47 	15.45 	16.24 	9.98 	25.59 	4.22 	5.2 	3.7 
A,THS_T,GHG,CRF3G,LT	6.29 	8.75 	11.17 	16.77 	24.79 	19.25 	13.8 	12.23 	11.45 	12.42 	38.18 	57.06 	48.47 	41.84 	61.84 
A,THS_T,GHG,CRF3G,LU	3.43 	4.76 	4.93 	5.66 	6 	6.09 	5.53 	6.64 	8.34 	7.91 	8.03 	7.52 	7.9 	6.39 	7.5 
A,THS_T,GHG,CRF3G,LV	1.97 	7.98 	9.9 	13.25 	18.93 	19.94 	22.6 	24.43 	34.38 	44.63 	61.87 	73.76 	77.88 	69.26 	79.61 
A,THS_T,GHG,CRF3G,MT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3G,NL	59.72 	73.32 	70.44 	70.44 	70.44 	68.72 	40.53 	50.66 	32.25 	36.41 	31.42 	25.49 	32.98 	28.18 	29.8 
A,THS_T,GHG,CRF3G,NO	78.01 	77.93 	79.87 	81.85 	88.61 	89.68 	88.31 	93.44 	102.91 	114.3 	127.32 	125.21 	128.86 	132.51 	132.51 
A,THS_T,GHG,CRF3G,PL	391.55 	376.22 	336.67 	419.89 	467.55 	373.84 	663.34 	504.35 	526.93 	541.35 	836.3 	795.79 	755.29 	714.79 	714.79 
A,THS_T,GHG,CRF3G,PT	8.53 	7.09 	7.68 	8.42 	6.9 	8.14 	8.17 	8.39 	6.96 	10.51 	11.83 	9.22 	8.5 	9.76 	13.43 
A,THS_T,GHG,CRF3G,RO	53.31 	35.4 	25.5 	29.25 	28.72 	31.4 	52.53 	57.36 	42.79 	48.19 	52.88 	66.29 	64.82 	45.57 	63.29 
A,THS_T,GHG,CRF3G,SE	123.06 	123.06 	141.65 	141.65 	123.12 	123.12 	126.7 	126.7 	126.7 	122.44 	122.44 	122.44 	139.12 	139.12 	139.12 
A,THS_T,GHG,CRF3G,SI	12.9 	10.91 	12.05 	11.85 	11.11 	10.78 	11.54 	12.3 	13.05 	13.81 	14.57 	15.33 	16.08 	16.84 	17.6 
A,THS_T,GHG,CRF3G,SK	8.23 	15.14 	11.3 	11.95 	11.96 	12.41 	6.77 	2.62 	4.21 	4.71 	8.45 	5.94 	4.22 	16.39 	13.16 
A,THS_T,GHG,CRF3G,TR	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,THS_T,GHG,CRF3H,AT	28.85 	27.47 	30.63 	30.28 	34.04 	34.9 	39.26 	38.3 	32.03 	26.77 	24.54 	23.12 	25.54 	30.07 	25.54 
A,THS_T,GHG,CRF3H,BE	22.93 	24.92 	25.5 	25.62 	31.61 	31.69 	34.23 	32.17 	30.2 	29.64 	30.76 	29.93 	26.58 	31.3 	26.85 
